SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
42010930,5.6,4.75,6.75,4.25,4,,,,5,5,,16.6,13.85,,15.35,17.35
42010934,5.8,5.25,6.5,4.75,4.25,,,,6,5.17,,17.05,14.8,,17.05,18.3
42009962,3.4,2.25,,,,1.75,5.25,5.75,2.4,,4.25,,,9.25,8.05,
42007653,3.2,5,,,,4.5,6.25,6.5,3,,5.75,,,15.75,11.2,
42007655,3.6,6.5,,,,3,4.75,5,4.6,,4.25,,,14.25,14.7,
42007828,4.8,3.75,,,,4.5,6.5,5.25,2.6,,5.42,,,14.75,11.15,
42008000,5.8,6.5,,,,2,3.75,6,6.8,,3.92,,,12.25,19.1,
42008053,5.6,3.25,3.5,6,6.25,,,,3.8,5.25,,15.1,17.85,,12.65,12.9
42008169,5.6,6.75,6,4.25,5.75,,,,2.6,5.33,,15.85,15.6,,14.95,14.2
42008224,5.4,6.25,4.25,5.5,5.5,,,,3.2,5.08,,15.15,16.4,,14.85,12.85
42008340,5.6,4,5.75,5,3.75,,,,3.4,4.83,,16.35,14.35,,13,14.75
42008341,4,6.25,,,,2.75,6.75,8.75,3,,6.08,,,15.75,13.25,
42008342,5,4.5,5.75,2.75,4.5,,,,3,4.33,,13.5,12.25,,12.5,13.75
42007620,5.8,7.25,,,,4.75,8,9.25,6.2,,7.33,,,20,19.25,
42007673,6,6.25,5.75,5.75,5.5,,,,6,5.67,,17.5,17.25,,18.25,17.75
42014466,7,,,4.25,7.5,,,,,,,,18.75,,,
42014572,4.6,,,4.5,4.5,,,,,,,,13.6,,,
42014574,3,4,,,,3,,,,,,,,,,
42014107,4.6,3.25,5,4.25,3.5,,,,3,4.25,,13.85,12.35,,10.85,12.6
42014160,4.4,4.5,,,,1.75,5.25,7.75,3,,4.92,,,11.5,11.9,
42006126,5.2,6.25,2.75,5,6.25,,,,3.6,4.67,,12.95,16.45,,15.05,11.55
42004692,5.4,5.25,,,,3.25,7.5,7.5,2.8,,6.08,,,16,13.45,
42004693,5,6.25,,,,5.75,9,7.25,2,,7.33,,,21,13.25,
42004865,5.8,6.5,3.75,4.75,5,,,,4.4,4.5,,14.3,15.55,,16.7,13.95
42004191,5.8,6.5,,,,4.5,5.5,7,4,,5.67,,,16.5,16.3,
42004192,3.8,4.25,,,,3.5,4.5,6.5,3.6,,4.83,,,12.25,11.65,
42004313,5,5.5,,,,3.25,5.25,8.5,2.6,,5.67,,,14,13.1,
42004366,6.4,7.25,5,4.75,4.5,,,,7.2,4.75,,16.15,15.65,,20.85,18.6
42004368,6.6,8.25,5.75,6.25,6,,,,6.2,6,,18.6,18.85,,21.05,18.55
42007378,5.6,6.75,,,,6,6,6.5,3.4,,6.17,,,18.75,15.75,
42006708,5.8,5.75,6.25,6.5,7.75,,,,4.2,6.83,,18.55,20.05,,15.75,16.25
42006709,5,5.5,,,,5,6.75,8.25,4.4,,6.67,,,17.25,14.9,
42006868,6.6,6.25,3.75,2.75,6.25,,,,4,4.25,,13.1,15.6,,16.85,14.35
42006871,4.8,4.25,,,,5.25,8,9,3,,7.42,,,17.5,12.05,
42007040,6,5.5,4.75,5,7,,,,4.2,5.58,,15.75,18,,15.7,14.95
42007279,2.4,2.75,,,,3.25,3.5,5.25,2,,4,,,9.5,7.15,
42007510,5.4,5.5,,,,4,7,8.5,3.8,,6.5,,,16.5,14.7,
42004616,4.2,5,,,,3.25,4.75,,,,,,,13,,
42011758,4.4,3.25,,,,3,6.5,,,,,,,12.75,,
42011770,3.8,3.75,,,,3,4.5,,,,,,,11.25,,
42011824,3.8,3,,,,4.5,5,,,,,,,12.5,,
42006182,6.4,5.25,,,,4,6.5,6.25,4.6,,5.58,,,15.75,16.25,
42008243,6.8,4,7.25,6,6.5,,,,4.2,6.58,,20.05,19.3,,15,18.25
42007634,6.2,7.5,,,,2.25,5.25,8.5,3.2,,5.33,,,15,16.9,
42007689,3.4,5.5,,,,3.5,4.25,6,1.8,,4.58,,,13.25,10.7,
42007861,4.6,5.25,,,,5.25,7,8.5,3.4,,6.92,,,17.5,13.25,
42008035,7.6,4.75,7.75,7.5,4.5,,,,5.6,6.58,,22.85,19.6,,17.95,20.95
42008089,6.2,5,4.75,6.25,2.75,,,,4,4.58,,17.2,15.2,,15.2,14.95
42008259,5.8,4.75,5.25,3.25,4,,,,2.6,4.17,,14.3,13.05,,13.15,13.65
42008261,4.8,6.5,,,,5.5,8,8.25,3.4,,7.25,,,20,14.7,
42008378,4.6,5,,,,3.5,6.5,8.5,3.8,,6.17,,,15,13.4,
42008432,5,5.75,3.5,2.75,3.5,,,,3.6,3.25,,11.25,11.25,,14.35,12.1
42007938,6.6,8.25,,,,3.25,7.5,9.25,6.6,,6.67,,,19,21.45,
42008055,4.4,7,,,,8.25,8.75,7.25,5,,8.08,,,24,16.4,
42008110,4.8,6.5,,,,6.5,8,7.75,3.2,,7.42,,,21,14.5,
42008227,5.2,7,,,,3.25,6.75,7.25,5.2,,5.75,,,17,17.4,
42008452,3.2,3.25,,,,2.25,4.5,5.25,2.6,,4,,,10,9.05,
42007904,4.6,5,,,,4.75,4.25,7,3.8,,5.33,,,14,13.4,
42004902,4.6,5,,,,2.75,6,7.25,4,,5.33,,,13.75,13.6,
42004458,4.8,4,,,,3.75,6,8.25,4.4,,6,,,13.75,13.2,
42004577,5.6,8.5,,,,3.75,4.5,8.25,7.2,,5.5,,,16.75,21.3,
42004632,7.2,6.5,7,2.25,4.25,,,,7.8,4.5,,16.45,13.7,,21.5,22
42004749,4.8,5.5,,,,2,4.75,6.25,3.8,,4.33,,,12.25,14.1,
42004751,4.8,6.25,,,,2,5.25,7.5,2.4,,4.92,,,13.5,13.45,
42004806,5.4,7.5,3,4.5,5.75,,,,3,4.42,,12.9,15.65,,15.9,11.4
42004022,5.8,6.25,5.5,6,5.25,,,,4.6,5.58,,17.3,17.05,,16.65,15.9
42004250,6.2,5,4,3.5,5.25,,,,3.6,4.25,,13.7,14.95,,14.8,13.8
42004252,2.8,5.5,,,,3,3.75,6.25,2.8,,4.33,,,12.25,11.1,
42004422,5.2,4.25,,,,6,8,8.25,2.6,,7.42,,,18.25,12.05,
