SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
57000950,6.6,6.5,5.75,4.25,3.25,,,,5.6,4.42,,16.6,14.1,,18.7,17.95
57000964,5.4,6,6.75,4.5,3.25,,,,4.8,4.83,,16.65,13.15,,16.2,16.95
57000966,7.4,6.25,7,8,6,,,,4,7,,22.4,21.4,,17.65,18.4
57000971,6.8,6.5,6,6.75,6.5,,,,4.2,6.42,,19.55,20.05,,17.5,17
57000974,7.2,5.75,4.25,5.5,7.75,,,,3.2,5.83,,16.95,20.45,,16.15,14.65
57000988,5.2,6,3.25,4,4.5,,,,2.6,3.92,,12.45,13.7,,13.8,11.05
57000990,6,3.25,5,4.25,3.75,,,,4.8,4.33,,15.25,14,,14.05,15.8
57001002,6.2,6,3,4.5,4.25,,,,5.6,3.92,,13.7,14.95,,17.8,14.8
57001013,5.6,4.75,5.75,5.75,4.25,,,,6,5.25,,17.1,15.6,,16.35,17.35
57001042,2.4,,3.5,2.5,,,,,,,,8.4,,,,
57001050,4,6.25,,,,3.25,,,,,,,,,,
57001073,3.6,,3.75,2.25,3,,,,3.6,3,,9.6,8.85,,,10.95
57001078,4.2,7.5,,,,6.75,,,,,,,,,,
57001097,5.2,5,,,,4.75,,,,,,,,,,
57001151,4.8,5.5,,,,6.5,,,,,,,,,,
57001174,6.6,7,,,,6.5,,,,,,,,,,
57001291,2.4,3.25,,,,,,,,,,,,,,
57001372,6.4,,6.75,6.25,,,,,,,,19.4,,,,
57001426,5.6,6,,,,6,,,,,,,,,,
57001511,5.2,,6,,,,,,5,,,,,,,16.2
57001622,6.2,6.5,,,,,,,8.4,,,,,,21.1,
57001656,6.4,5.75,,,,5.75,,,,,,,,,,
57001431,5.4,,5.75,,,,,,4,,,,,,,15.15
57001115,5.8,,4.75,,,,,,5,,,,,,,15.55
57001081,3.6,5.75,,,,3.5,,,,,,,,,,
57001129,3,5.25,,,,2.75,,,,,,,,,,
57001147,5,7.25,,,,5.5,,,,,,,,,,
57001205,2.6,4.5,,,,3,,,,,,,,,,
57002178,7,7,7.75,6.75,5,,,,5.6,6.5,,21.5,18.75,,19.6,20.35
57002184,5.8,4.5,5.5,6,3.75,,,,7,5.08,,17.3,15.55,,17.3,18.3
57002192,5.4,6.5,,,,7.5,9,9.25,6,,8.58,,,23,17.9,
57002194,5.6,7.5,,,,3.75,6,7.75,7,,5.83,,,17.25,20.1,
57002196,5.4,7.25,,,,5.5,7,8.5,6.8,,7,,,19.75,19.45,
57002200,7,5,5.75,5.5,5.25,,,,6.8,5.5,,18.25,17.75,,18.8,19.55
57002206,6.4,4.25,4.5,3,4.25,,,,2.6,3.92,,13.9,13.65,,13.25,13.5
57002211,3.8,4.25,,,,3.5,5.5,5.5,3.2,,4.83,,,13.25,11.25,
57002216,2.8,3.75,,,,3.5,4.5,7.75,3.2,,5.25,,,11.75,9.75,
57002222,4,7.5,,,,4.25,5,8.5,3.6,,5.92,,,16.75,15.1,
57002228,6.2,6.25,7.25,6,5,,,,4.8,6.08,,19.45,17.2,,17.25,18.25
57002229,4.4,6,,,,3.5,5.75,9.5,3.8,,6.25,,,15.25,14.2,
57002231,4.2,5,,,,3.25,5.25,8,3.8,,5.5,,,13.5,13,
57002239,4.2,6.25,,,,3.75,6,8,3.2,,5.92,,,16,13.65,
57001679,6,7.25,,,,7,7.5,9,4.4,,7.83,,,21.75,17.65,
57001686,2.4,3,,,,2.75,4.25,5,2.8,,4,,,10,8.2,
57001693,5.8,7.5,,,,3.75,5,9.75,8.2,,6.17,,,16.25,21.5,
57001673,6.4,7,,,,2,4.5,8,7.6,,4.83,,,13.5,21,
57001676,5.8,6.25,,,,3.75,8,9.25,6,,7,,,18,18.05,
57001688,5,6.25,,,,3.5,6,6.5,2.8,,5.33,,,15.75,14.05,
57001708,5.2,4.5,,,,4.75,6.25,8.5,1.8,,6.5,,,15.5,11.5,
57001681,3.8,5.25,,,,2.5,4.75,7.75,3,,5,,,12.5,12.05,
57010409,5.2,4.75,3.5,5.5,5,,,,3.2,4.67,,14.2,15.7,,13.15,11.9
57010413,4.2,4.83,,,,3.75,5,8,2.6,,5.58,,,13.58,11.63,
57010414,6,5.75,,,,5.25,7.75,9.25,4,,7.42,,,18.75,15.75,
57010427,3.4,5.25,,,,4,4.25,7,3.6,,5.08,,,13.5,12.25,
57010430,4.8,5.5,3.75,3.25,4.75,,,,3,3.92,,11.8,12.8,,13.3,11.55
57010433,4.6,4.25,,,,3,4.25,7.5,3.2,,4.92,,,11.5,12.05,
57010436,4,4.75,,,,4.5,3.75,6.25,3,,4.83,,,13,11.75,
57010442,6,6.75,6,4.5,5.25,,,,4.2,5.25,,16.5,15.75,,16.95,16.2
57010443,6,6.5,5.25,5,5.75,,,,3.6,5.33,,16.25,16.75,,16.1,14.85
57010444,4.2,5.25,4,3.5,3.25,,,,3.8,3.58,,11.7,10.95,,13.25,12
57010446,4.6,5.5,,,,2,5.25,6.5,2,,4.58,,,12.75,12.1,
57010462,6,7.25,4.25,3.75,5.5,,,,4.6,4.5,,14,15.25,,17.85,14.85
57010465,4.8,7,,,,4.75,7.25,8.5,3.6,,6.83,,,19,15.4,
57010476,5.8,7,3,6.5,5.25,,,,8,4.92,,15.3,17.55,,20.8,16.8
57010478,5.4,6.75,5.5,5.25,6.25,,,,4.2,5.67,,16.15,16.9,,16.35,15.1
57010481,4.2,5.25,4.5,4,4.25,,,,4.4,4.25,,12.7,12.45,,13.85,13.1
57010497,5.6,6.75,,,,3.25,6.5,7,3.4,,5.58,,,16.5,15.75,
57010504,4.8,4.5,,,,3.75,4.75,6,3,,4.83,,,13,12.3,
57010507,5.4,4.75,6,5,4.5,,,,3.2,5.17,,16.4,14.9,,13.35,14.6
57010509,7,5.5,6,4.25,4.75,,,,4.6,5,,17.25,16,,17.1,17.6
57010513,6,7,5.5,5.25,5.75,,,,3.4,5.5,,16.75,17,,16.4,14.9
57010523,6.8,6.25,5.75,6.5,8.25,,,,3.6,6.83,,19.05,21.55,,16.65,16.15
57000993,4.2,5,3.5,3.25,3.75,,,,3.2,3.5,,10.95,11.2,,12.4,10.9
57000999,7.2,5.5,5,4.25,6.5,,,,4.4,5.25,,16.45,17.95,,17.1,16.6
57001012,5.6,6.25,,,,4.75,7.25,9.5,3.8,,7.17,,,18.25,15.65,
57001016,5.6,6.5,4,5.25,5.25,,,,3.4,4.83,,14.85,16.1,,15.5,13
57001020,4.8,4.5,,,,3,5.25,7.75,2.4,,5.33,,,12.75,11.7,
57001022,5.6,7.5,,,,8,7.5,8,3.4,,7.83,,,23,16.5,
57001025,6,5.75,4.25,5.75,4.75,,,,3,4.92,,16,16.5,,14.75,13.25
57001029,3.8,3.75,,,,3,4.25,6,2.4,,4.42,,,11,9.95,
57001032,3.4,4,3.5,3.75,4.25,,,,4.4,3.83,,10.65,11.4,,11.8,11.3
57001034,5.6,3.25,4.5,4.25,3.75,,,,4,4.17,,14.35,13.6,,12.85,14.1
57001039,5.6,7.5,3.5,4.5,3.5,,,,5,3.83,,13.6,13.6,,18.1,14.1
57001043,4.8,6.5,,,,4,6,8,3.4,,6,,,16.5,14.7,
57001048,6.2,7,6.5,5.75,5,,,,7.2,5.75,,18.45,16.95,,20.4,19.9
57001055,6.2,7.25,4.75,3.75,2.5,,,,5,3.67,,14.7,12.45,,18.45,15.95
57001061,5.6,6,5.5,4.25,4,,,,5.4,4.58,,15.35,13.85,,17,16.5
57001068,4.8,7,,,,6,3.75,6.5,7,,5.42,,,16.75,18.8,
57001079,4.8,5.5,,,,4,5.25,7.5,7,,5.58,,,14.75,17.3,
57001113,6.8,8,6,6.25,4.5,,,,4.4,5.58,,19.05,17.55,,19.2,17.2
57001712,5.4,5.25,,,,4,5.25,7.5,3,,5.58,,,14.5,13.65,
57001720,5,7,,,,3,6.25,9,3.8,,6.08,,,16.25,15.8,
57001741,6.8,7.33,,,,6,6.25,7.25,4.8,,6.5,,,19.58,18.93,
57001743,4.6,5,,,,2.75,4.5,8.25,2.2,,5.17,,,12.25,11.8,
57001755,4,5,,,,2.5,4,7.75,3,,4.75,,,11.5,12,
57001717,3,6.5,,,,4.25,4.75,7.75,3.2,,5.58,,,15.5,12.7,
57001730,3.2,4,,,,4.5,5.25,6.5,2,,5.42,,,13.75,9.2,
57001731,3.4,4,,,,4.25,6,7.5,3.4,,5.92,,,14.25,10.8,
57001745,3.4,4.5,,,,3.25,4.5,7.25,2,,5,,,12.25,9.9,
57001769,3.4,3.25,,,,2.75,6,7.5,2.8,,5.42,,,12,9.45,
57001777,6.6,5.75,,,,4.75,7,8,7.6,,6.58,,,17.5,19.95,
57001781,3.6,7.25,,,,4,4.5,7.5,4,,5.33,,,15.75,14.85,
57001792,3.6,3.75,,,,2,5,4.25,3.6,,3.75,,,10.75,10.95,
57001757,4.6,8.5,,,,6.25,7.5,8.75,2.8,,7.5,,,22.25,15.9,
57001759,2.2,5.25,,,,3.75,5,7,3,,5.25,,,14,10.45,
57001762,3,3,,,,2,5.25,6,2.4,,4.42,,,10.25,8.4,
57010529,6.6,6.25,7,5.5,4.5,,,,4.6,5.67,,19.1,16.6,,17.45,18.2
57001238,5.2,5.75,4.5,3.75,5.5,,,,4.6,4.58,,13.45,14.45,,15.55,14.3
57001241,6.2,7.5,4.25,3,3,,,,4.8,3.42,,13.45,12.2,,18.5,15.25
57001243,6,6.75,,,,3.75,5.75,7.25,4.2,,5.58,,,16.25,16.95,
57001247,3,5,,,,3,5,6,2.6,,4.67,,,13,10.6,
57001256,4.4,6.5,,,,5.25,5.75,9.25,2.6,,6.75,,,17.5,13.5,
57001263,3.8,4.25,,,,2.25,4.75,5,2.8,,4,,,11.25,10.85,
57001271,6,6.75,4.5,3,4.75,,,,3.4,4.08,,13.5,13.75,,16.15,13.9
57001036,5.8,6.75,5,4,4.75,,,,5.8,4.58,,14.8,14.55,,18.35,16.6
57001051,6.6,5.75,3,4.5,8,,,,3.4,5.17,,14.1,19.1,,15.75,13
57001057,4.8,4.75,4,4,3.5,,,,2.6,3.83,,12.8,12.3,,12.15,11.4
57001072,4.2,4.75,4,5.75,3.75,,,,5,4.5,,13.95,13.7,,13.95,13.2
57001077,5.6,5.5,5,3.75,4.75,,,,6.8,4.5,,14.35,14.1,,17.9,17.4
57001082,5,5,2.75,4.25,4.5,,,,3.4,3.83,,12,13.75,,13.4,11.15
57001104,6.2,6.25,3.25,3.5,5.25,,,,4.6,4,,12.95,14.95,,17.05,14.05
57001106,5,5.75,3.25,3.5,3.75,,,,5.2,3.5,,11.75,12.25,,15.95,13.45
