SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
27001463,5.8,7.75,,,,3.25,6.25,8.25,5.8,,5.92,,,17.25,19.35,
27001478,3.8,6,,,,4,7.5,7.75,3.2,,6.42,,,17.5,13,
27001475,4.2,6.5,,,,3.25,7.25,8.25,3,,6.25,,,17,13.7,
27001500,6.4,7.25,,,,4.25,5,8.75,6.4,,6,,,16.5,20.05,
27001506,6,6.75,,,,5,7,8.25,5.2,,6.75,,,18.75,17.95,
27001451,7.8,7,5.75,8.5,8,,,,4.2,7.42,,22.05,24.3,,19,17.75
27001418,6.8,7.5,4.25,6,6.5,,,,6,5.58,,17.05,19.3,,20.3,17.05
27001488,7.2,6,7.5,7.75,5.25,,,,3.8,6.83,,22.45,20.2,,17,18.5
27001526,6.2,5.5,2.75,6,5.25,,,,3.2,4.67,,14.95,17.45,,14.9,12.15
27001501,6.6,6.25,5.5,6.25,5.5,,,,1.2,5.75,,18.35,18.35,,14.05,13.3
27001504,7.6,5.5,7,6.75,4.5,,,,5.2,6.08,,21.35,18.85,,18.3,19.8
27001514,8,6.25,6.75,8,5.75,,,,3.8,6.83,,22.75,21.75,,18.05,18.55
27001516,6.4,6.25,4.75,5.25,5,,,,3.6,5,,16.4,16.65,,16.25,14.75
27001555,6.4,6.75,5.75,6,4.75,,,,5.2,5.5,,18.15,17.15,,18.35,17.35
27001549,4.4,5.75,2.5,3.75,4,,,,2.2,3.42,,10.65,12.15,,12.35,9.1
27000363,2.8,6.75,,,,6.25,7,9,3.4,,7.42,,,20,12.95,
27000373,5.4,5.25,,,,3.5,7,8,1.8,,6.17,,,15.75,12.45,
27000672,5.8,5.75,,,,3.75,6.5,6,4.4,,5.42,,,16,15.95,
27000641,5.6,7.25,,,,3,4.5,7,5.6,,4.83,,,14.75,18.45,
27000648,5.2,4.75,,,,2.5,6.25,8.5,1.8,,5.75,,,13.5,11.75,
27000666,4.2,5.5,,,,5.5,5.25,7.5,3.2,,6.08,,,16.25,12.9,
27000668,6.8,7.5,,,,4.5,7.5,8.75,7.8,,6.92,,,19.5,22.1,
27000651,5,6.5,,,,5.25,7.25,9.25,3.6,,7.25,,,19,15.1,
27000657,4.4,5,,,,2.25,5.5,7,3.6,,4.92,,,12.75,13,
27000669,6.4,6.5,,,,6.25,7.25,8.75,4,,7.42,,,20,16.9,
27000676,5.8,8.25,,,,5.75,8.25,8.5,6.6,,7.5,,,22.25,20.65,
27000685,5.4,6.25,,,,3.5,6,8.25,4,,5.92,,,15.75,15.65,
27000733,6,8,,,,4.25,7,7.75,5,,6.33,,,19.25,19,
27000739,2.4,7.25,,,,4,6.75,7.75,4.2,,6.17,,,18,13.85,
27000746,6,6.75,,,,4.25,5.5,7.25,3.4,,5.67,,,16.5,16.15,
27000375,5.8,6.75,5.25,3.5,5.5,,,,3.8,4.75,,14.55,14.8,,16.35,14.85
27000387,4.8,7.5,,,,4.5,6.25,7.75,4.8,,6.17,,,18.25,17.1,
27001281,6,6.25,6.25,5.75,3.75,,,,3,5.25,,18,15.5,,15.25,15.25
27001290,4.8,7,2,3,6.25,,,,2.4,3.75,,9.8,14.05,,14.2,9.2
27001256,5.4,4.75,4.5,3.25,4.25,,,,2.8,4,,13.15,12.9,,12.95,12.7
27001261,6.6,5,5.25,5.5,6,,,,3.4,5.58,,17.35,18.1,,15,15.25
27001301,4.2,6.25,5,4.5,3.75,,,,3.8,4.42,,13.7,12.45,,14.25,13
27001324,5.6,3.25,4.75,4,3.75,,,,4,4.17,,14.35,13.35,,12.85,14.35
27001333,5.6,6.25,4.25,7.5,6.5,,,,5.2,6.08,,17.35,19.6,,17.05,15.05
27001339,5.6,5.5,4.25,5,3,,,,2.8,4.08,,14.85,13.6,,13.9,12.65
27001341,6.2,6.25,5.25,6.25,5.25,,,,3.8,5.58,,17.7,17.7,,16.25,15.25
27001308,4.8,6.75,4,4,4.5,,,,4,4.17,,12.8,13.3,,15.55,12.8
27002032,7.4,5.75,6.75,5.75,5.75,,,,3.8,6.08,,19.9,18.9,,16.95,17.95
27002036,4.6,7.25,,,,5.75,4.75,8,3.2,,6.17,,,17.75,15.05,
27002051,6.4,8.25,,,,5.5,8.75,7.5,3.4,,7.25,,,22.5,18.05,
27002058,4.6,7.5,,,,2.75,5.75,7.25,2.8,,5.25,,,16,14.9,
27002064,6.4,7,5.5,6,4.75,,,,4.8,5.42,,17.9,17.15,,18.2,16.7
27002070,5.8,7,,,,5,6.5,8.75,4.8,,6.75,,,18.5,17.6,
27002076,5.4,6.25,,,,5.25,6.5,9,4.4,,6.92,,,18,16.05,
27002082,5.8,6.5,4,3,3,,,,3.4,3.33,,12.8,11.8,,15.7,13.2
27002093,5.4,7.5,6.25,4.5,2.25,,,,3,4.33,,16.15,12.15,,15.9,14.65
27002096,5,7.5,,,,4,7.5,8.5,4.4,,6.67,,,19,16.9,
27002098,6.6,8.75,4.25,5,4,,,,7.2,4.42,,15.85,15.6,,22.55,18.05
27002677,5.4,5,5.75,5.5,3.75,,,,3.2,5,,16.65,14.65,,13.6,14.35
27002679,4,6.25,,,,4.5,7,7,3.4,,6.17,,,17.75,13.65,
27002684,5.4,6,5.75,5.75,3.25,,,,3.8,4.92,,16.9,14.4,,15.2,14.95
27002691,3,4.5,,,,2.75,5,7.75,3.4,,5.17,,,12.25,10.9,
27002693,5.6,4.75,4,4,6.5,,,,3,4.83,,13.6,16.1,,13.35,12.6
27002703,3.6,6,,,,6.25,7.75,7.25,4.4,,7.08,,,20,14,
27001857,6,7,3,2.5,3.5,,,,3.4,3,,11.5,12,,16.4,12.4
27001876,6.2,7.5,6.25,6.25,4,,,,4.8,5.5,,18.7,16.45,,18.5,17.25
27001882,7,7.25,6.5,6.75,4.5,,,,4.6,5.92,,20.25,18.25,,18.85,18.1
27001901,6,7.25,6.5,6.75,4.75,,,,4.6,6,,19.25,17.5,,17.85,17.1
27001906,7.8,8,7,7,5.75,,,,4.8,6.58,,21.8,20.55,,20.6,19.6
27001919,7,6,5.75,6.5,4.5,,,,6.2,5.58,,19.25,18,,19.2,18.95
27001909,6,5.75,4.75,4,4,,,,2.8,4.25,,14.75,14,,14.55,13.55
27001915,6.6,8,5.25,6,4.75,,,,7,5.33,,17.85,17.35,,21.6,18.85
27001289,4,6.75,,,,3.5,6.5,7.5,2.8,,5.83,,,16.75,13.55,
27001293,4.2,7.75,,,,5.25,7.75,6.5,5,,6.5,,,20.75,16.95,
27001316,5,6.75,,,,4.75,6.25,7.75,4,,6.25,,,17.75,15.75,
27001319,5.6,4.75,,,,5.5,6.25,8.25,3,,6.67,,,16.5,13.35,
27001322,3.6,6.25,,,,2.75,6.5,6.75,3.4,,5.33,,,15.5,13.25,
27001329,6,7.5,,,,6.5,7.75,7.5,3.2,,7.25,,,21.75,16.7,
27001312,5.4,7,,,,4.75,6.25,8.25,2.6,,6.42,,,18,15,
27001314,6.6,7.75,,,,6.25,8,8.5,6.8,,7.58,,,22,21.15,
27001332,5.2,6.75,,,,5.25,5.75,7.75,2.8,,6.25,,,17.75,14.75,
27001552,5.8,4.25,7,6,3.75,,,,5.2,5.58,,18.8,15.55,,15.25,18
27001572,6.2,5.5,7.25,7,5.75,,,,2.4,6.67,,20.45,18.95,,14.1,15.85
27001580,5.2,7.25,5.5,5.75,4.25,,,,3.2,5.17,,16.45,15.2,,15.65,13.9
27001603,7.4,6.25,3,6.5,7,,,,5.2,5.5,,16.9,20.9,,18.85,15.6
27001619,5.2,6.75,3.75,3.75,4,,,,1.8,3.83,,12.7,12.95,,13.75,10.75
27001575,6.6,8.25,6.25,6.5,4.25,,,,5.2,5.67,,19.35,17.35,,20.05,18.05
27001586,7,7,4.25,5.25,2.5,,,,4,4,,16.5,14.75,,18,15.25
27001596,6,8.25,6,6.25,4.5,,,,4,5.58,,18.25,16.75,,18.25,16
27001658,5.2,6.75,3.5,3.5,4.75,,,,4.8,3.92,,12.2,13.45,,16.75,13.5
27001644,6,4.75,3.75,4,3.75,,,,3,3.83,,13.75,13.75,,13.75,12.75
27001654,5.6,7,4,4.25,6.5,,,,3.2,4.92,,13.85,16.35,,15.8,12.8
27001678,6,5.75,6,4.75,2.5,,,,3,4.42,,16.75,13.25,,14.75,15
27001688,7.4,4.25,6.75,7.5,4,,,,3.6,6.08,,21.65,18.9,,15.25,17.75
27001499,4,3.5,,,,4.75,4.25,7.75,2.8,,5.58,,,12.5,10.3,
27001671,3.4,4,,,,5.75,6,5,3.4,,5.58,,,15.75,10.8,
27001822,4.8,5.75,,,,3.5,7.25,7.75,3.8,,6.17,,,16.5,14.35,
27001828,4.4,4.5,,,,3,4.5,7.75,4,,5.08,,,12,12.9,
27001317,6.6,5,7,5,5.75,,,,4,5.92,,18.6,17.35,,15.6,17.6
27001326,7.2,4,5.5,4,5.75,,,,1.8,5.08,,16.7,16.95,,13,14.5
27001085,4.6,2.75,,,,7.25,3.25,5,2,,5.17,,,13.25,9.35,
27001829,4.8,6.25,3.75,5.5,4.25,,,,3.2,4.5,,14.05,14.55,,14.25,11.75
27001836,3.2,5.75,,,,3.25,4.75,7,3.6,,5,,,13.75,12.55,
27001842,4.8,3.75,,,,4,7.25,8.25,3.2,,6.5,,,15,11.75,
27001848,7,5,6,6.25,5.75,,,,3.4,6,,19.25,19,,15.4,16.4
27001855,6.2,6,5.75,5.25,4.25,,,,4.4,5.08,,17.2,15.7,,16.6,16.35
27001861,4.2,5,,,,4.25,6.5,7.75,2.6,,6.17,,,15.75,11.8,
27001866,6,7.25,6.75,5,3,,,,3,4.92,,17.75,14,,16.25,15.75
27002168,6.6,5.5,5,3.25,4.25,,,,2.2,4.17,,14.85,14.1,,14.3,13.8
27002182,6.2,7.25,6,3,4.25,,,,7,4.42,,15.2,13.45,,20.45,19.2
27002481,5.4,6.25,5.25,3.25,3.25,,,,5.4,3.92,,13.9,11.9,,17.05,16.05
27002485,5.2,6.25,,,,3,4.75,8,3.6,,5.25,,,14,15.05,
27002500,6.6,6.25,6,6.25,4.5,,,,2.6,5.58,,18.85,17.35,,15.45,15.2
27002503,4.4,4.5,,,,3.75,5.75,5.75,2.4,,5.08,,,14,11.3,
27002505,7,4.25,6,4,4,,,,4.8,4.67,,17,15,,16.05,17.8
27002714,7,4.75,4.5,4.75,5.25,,,,4,4.83,,16.25,17,,15.75,15.5
27002725,0,,,,,0,0,0,0,,0,,,,,
27002728,4.6,6.25,,,,5,7,8.25,3.6,,6.75,,,18.25,14.45,
27002737,5.4,7.25,,,,7,8.5,7.5,3.4,,7.67,,,22.75,16.05,
27002739,4.6,4.5,,,,2.75,5.75,5,2,,4.5,,,13,11.1,
27002742,3.4,5,,,,2.5,6,6.75,4.8,,5.08,,,13.5,13.2,
27002747,4.8,5.75,,,,3.25,7,6.75,4.6,,5.67,,,16,15.15,
27002753,6,6,5,3.25,4,,,,3.8,4.08,,14.25,13.25,,15.8,14.8
27002762,7,7,4,3.5,5,,,,5,4.17,,14.5,15.5,,19,16
27002772,4.2,6.25,,,,3,6,7.75,3.8,,5.58,,,15.25,14.25,
27002775,4.6,6.25,3.75,4.75,4.25,,,,5.2,4.25,,13.1,13.6,,16.05,13.55
27002779,5.8,5,,,,5,6.75,7.25,3.2,,6.33,,,16.75,14,
27002786,5,7.75,5.75,5.25,3.75,,,,3,4.92,,16,14,,15.75,13.75
27002787,5,8,4.75,2.5,5.25,,,,5.8,4.17,,12.25,12.75,,18.8,15.55
27001214,7.8,3.5,8,6.25,4.25,,,,5,6.17,,22.05,18.3,,16.3,20.8
27001220,6,5.25,6.5,6.75,5.5,,,,3.2,6.25,,19.25,18.25,,14.45,15.7
27001222,4.8,6.5,,,,5.25,7,8.25,3.4,,6.83,,,18.75,14.7,
27001336,3.4,6.5,,,,3.75,6.25,6.5,2.4,,5.5,,,16.5,12.3,
27001907,6.2,6.5,6,5.25,4.5,,,,3,5.25,,17.45,15.95,,15.7,15.2
27001935,7.8,4.75,8.75,8.5,5,,,,2,7.42,,25.05,21.3,,14.55,18.55
27001942,6.6,7.25,6.75,8,5.5,,,,4,6.75,,21.35,20.1,,17.85,17.35
27001956,7.6,5.5,7,4.5,3.5,,,,6.8,5,,19.1,15.6,,19.9,21.4
27001965,7,6.25,3.25,6.5,5.5,,,,3.2,5.08,,16.75,19,,16.45,13.45
27001968,6,6.5,5.75,6.25,5,,,,3,5.67,,18,17.25,,15.5,14.75
27001974,6,6,5.75,4.5,2.75,,,,2.8,4.33,,16.25,13.25,,14.8,14.55
27001976,8.6,5.5,8,3.25,4.75,,,,9.2,5.33,,19.85,16.6,,23.3,25.8
27001950,7.6,8.5,5.75,4.5,6.75,,,,8.4,5.67,,17.85,18.85,,24.5,21.75
27001954,5.4,6.75,5.25,5,3.5,,,,4.2,4.58,,15.65,13.9,,16.35,14.85
27001978,5.6,5,4.75,5.75,6,,,,3,5.5,,16.1,17.35,,13.6,13.35
27001988,7.4,7,7.75,5.5,4.25,,,,4,5.83,,20.65,17.15,,18.4,19.15
27001995,4.6,7,5,5.75,4.75,,,,4.4,5.17,,15.35,15.1,,16,14
27002012,4.4,3.25,3.75,2.75,5.5,,,,4,4,,10.9,12.65,,11.65,12.15
27001056,4.2,5.75,4.5,5.5,3.25,,,,2.6,4.42,,14.2,12.95,,12.55,11.3
27001061,6.6,4.25,4.75,5.75,4.75,,,,1.4,5.08,,17.1,17.1,,12.25,12.75
27001630,3.4,6.5,,,,3.75,4.75,7.5,3,,5.33,,,15,12.9,
27001639,4.4,5.75,,,,3,5.25,7,3.6,,5.08,,,14,13.75,
27001641,5.2,8.25,,,,3.5,5.25,8.25,4,,5.67,,,17,17.45,
27001659,5.2,6,,,,2.25,5.5,6.5,3.2,,4.75,,,13.75,14.4,
27001666,7.6,5.75,5.75,6.75,5.25,,,,3.6,5.92,,20.1,19.6,,16.95,16.95
27001676,4.6,4.5,,,,2.75,5.25,6.5,2.4,,4.83,,,12.5,11.5,
27001686,2.4,3.75,,,,3.75,5.25,6.75,2.6,,5.25,,,12.75,8.75,
27001361,4.4,6.25,3.25,4.25,4.75,,,,3.6,4.08,,11.9,13.4,,14.25,11.25
27001368,4.6,6.5,,,,2.5,5.25,8.25,3.4,,5.33,,,14.25,14.5,
27001386,5.4,6,5.25,5.75,7.25,,,,2.4,6.08,,16.4,18.4,,13.8,13.05
27001391,4,4.25,,,,2.75,4.25,8,5,,5,,,11.25,13.25,
27001394,8.2,7.5,6.75,5.75,7.25,,,,5.6,6.58,,20.7,21.2,,21.3,20.55
27001407,6.4,5.5,6.25,6,5,,,,4,5.75,,18.65,17.4,,15.9,16.65
27001425,4.4,5.5,,,,3.75,4.5,7.25,3.2,,5.17,,,13.75,13.1,
27001427,5.4,5,,,,2,5,7,3.4,,4.67,,,12,13.8,
27001444,6,6.25,5,6,5.25,,,,2.4,5.42,,17,17.25,,14.65,13.4
27001447,6.4,8.75,,,,5.75,8.5,9.25,6.2,,7.83,,,23,21.35,
27002508,8.4,5.5,7.75,4.25,3.5,,,,7.2,5.17,,20.4,16.15,,21.1,23.35
27002514,6.8,7.5,8.25,4.25,3.25,,,,7.8,5.25,,19.3,14.3,,22.1,22.85
27002515,4.8,5.75,,,,3.25,5,7.75,3.8,,5.33,,,14,14.35,
27002516,6,7.5,,,,4,5.25,8.25,7,,5.83,,,16.75,20.5,
27002519,7,5.25,5,3,3.75,,,,7,3.92,,15,13.75,,19.25,19
27002531,5.8,5,6.5,4,4,,,,3.6,4.83,,16.3,13.8,,14.4,15.9
27002534,7.2,6.5,8.25,7.75,5.75,,,,4.8,7.25,,23.2,20.7,,18.5,20.25
27002539,3.8,2.75,,,,2.25,8,8,2.6,,6.08,,,13,9.15,
27002545,4.8,5.75,,,,5.25,7.5,8.5,3.2,,7.08,,,18.5,13.75,
27002547,5.2,3.5,5.75,5.5,5,,,,5,5.42,,16.45,15.7,,13.7,15.95
27002550,4.6,7.5,,,,2,6.25,6,4,,4.75,,,15.75,16.1,
27002566,4,5.25,,,,5,6.75,7.75,2.8,,6.5,,,17,12.05,
27002573,4.4,5.5,3.75,4,6,,,,4.8,4.58,,12.15,14.4,,14.7,12.95
27002575,5,3,,,,3.25,7,6.25,2.6,,5.5,,,13.25,10.6,
27002578,7.2,5.5,6.5,7.75,5.5,,,,3.8,6.58,,21.45,20.45,,16.5,17.5
27001877,7,7.25,6.75,6.75,5.25,,,,3,6.25,,20.5,19,,17.25,16.75
27001884,6.4,6.25,4.25,3,4,,,,4.2,3.75,,13.65,13.4,,16.85,14.85
27001225,7.2,5,7.25,4.5,5.5,,,,3.4,5.75,,18.95,17.2,,15.6,17.85
27001231,6.8,4,6,5.75,5.5,,,,3.2,5.75,,18.55,18.05,,14,16
27001241,4.4,4.75,,,,4.5,7.5,8.75,3.6,,6.92,,,16.75,12.75,
27001246,4.2,6.25,,,,4.25,7,6.75,3.6,,6,,,17.5,14.05,
27001252,3,6.25,3.75,4.75,3.75,,,,3.2,4.08,,11.5,11.5,,12.45,9.95
27001283,2.6,5,,,,2.25,3.75,5.5,2,,3.83,,,11,9.6,
27001288,7.2,8.5,,,,6.75,8.25,8.5,8.8,,7.83,,,23.5,24.5,
27001292,6.2,5.75,,,,5.25,5.75,8.5,1.6,,6.5,,,16.75,13.55,
27001304,3.6,6.75,,,,4.75,5,7.5,2.6,,5.75,,,16.5,12.95,
27001309,2.2,6,,,,4.5,4.75,7.25,3.6,,5.5,,,15.25,11.8,
27001313,5,5.75,,,,5.75,7.25,7.75,4,,6.92,,,18.75,14.75,
27001330,5.4,7.75,,,,6,7.25,7.75,2.2,,7,,,21,15.35,
27002107,6.2,5,,,,4,5.75,8,3,,5.92,,,14.75,14.2,
27002111,6.8,7,6.75,6.75,4,,,,3.2,5.83,,20.3,17.55,,17,16.75
27002114,5.2,6,3.75,4.25,3,,,,1.8,3.67,,13.2,12.45,,13,10.75
27002116,5,7.25,,,,4.25,4.75,6,3,,5,,,16.25,15.25,
27002136,6,6.75,,,,7.25,8.25,8.5,6.2,,8,,,22.25,18.95,
27001073,6.4,4.75,5.5,3.75,4.25,,,,2.6,4.5,,15.65,14.4,,13.75,14.5
