SBD,TOÁN,VĂN,LÝ,HÓA,SINH,SỬ,ĐỊA,GDCD,ANH,KHTN,KHXH,KHỐI A,KHỐI B,KHỐI C,KHỐI D,KHỐI A1
44002041,5.2,7.75,,,,5.5,7.5,6.75,5,,6.58,,,20.75,17.95,
44002046,3.6,5.58,,,,2.5,5,7.25,3.8,,4.92,,,13.08,12.98,
44002049,5.8,8.25,,,,4.5,6.25,7.75,7,,6.17,,,19,21.05,
44002051,6,6.75,,,,4.25,6.75,7,5.4,,6,,,17.75,18.15,
44002251,5,6.5,,,,4.25,4.25,7,3.6,,5.17,,,15,15.1,
44002244,3.2,6.25,,,,2.75,6.25,7.75,3.8,,5.58,,,15.25,13.25,
44002247,6.2,9,,,,3.75,5,7.5,8.8,,5.42,,,17.75,24,
44002256,4.4,6.5,,,,2.25,4.5,8.5,3.8,,5.08,,,13.25,14.7,
44002259,6,7,,,,5.75,7.5,7.75,5.8,,7,,,20.25,18.8,
44002262,4.8,5.75,,,,4.75,6,8.75,5.6,,6.5,,,16.5,16.15,
44002274,3.8,5,,,,3.5,6.5,8.25,3.6,,6.08,,,15,12.4,
44002278,4.2,6,,,,4,6,8.75,4.4,,6.25,,,16,14.6,
44002282,6.2,5.75,,,,4.5,8,7.75,5.2,,6.75,,,18.25,17.15,
44002284,4.6,5,,,,4.75,7.25,8.25,3.2,,6.75,,,17,12.8,
44002286,5,5.75,,,,4.25,6.25,7,4.6,,5.83,,,16.25,15.35,
44002288,6.2,7,,,,5.75,6.75,9.75,7.4,,7.42,,,19.5,20.6,
44002271,5.2,6,,,,4.75,6.5,8.25,4.2,,6.5,,,17.25,15.4,
44001823,6.2,5.75,7.25,5.5,7.25,,,,7.4,6.67,,18.95,18.95,,19.35,20.85
44002416,4.4,6,,,,3.25,6.5,7.75,2.8,,5.83,,,15.75,13.2,
44002430,5,4,,,,2.75,6,9,4.6,,5.92,,,12.75,13.6,
44002444,4.6,6,,,,4,6,8.25,3.2,,6.08,,,16,13.8,
44002450,4,5,,,,3.25,5.5,8,5.8,,5.58,,,13.75,14.8,
44002457,5.4,4.75,,,,3.5,4.25,8.25,4.2,,5.33,,,12.5,14.35,
44002463,6,5.75,,,,3.75,6.25,8.75,3.8,,6.25,,,15.75,15.55,
44002467,5.8,7,,,,5.25,6.5,7.75,8.6,,6.5,,,18.75,21.4,
44002469,5.4,5.5,,,,3.25,5.25,8,3.2,,5.5,,,14,14.1,
44002472,5,6,,,,5.5,7.5,7,5.4,,6.67,,,19,16.4,
44002489,4.4,5,,,,4.75,4,7,3.8,,5.25,,,13.75,13.2,
44002502,7,5.5,,,,6.75,7,7.75,4.2,,7.17,,,19.25,16.7,
44002529,5.6,5.5,,,,2.5,5.25,8.25,3.2,,5.33,,,13.25,14.3,
44002534,4.6,5.75,,,,5.25,6,7.5,6.4,,6.25,,,17,16.75,
44002371,6,4,,,,5.5,4.5,7.25,3.8,,5.75,,,14,13.8,
44002367,6.2,7,,,,6.5,8.25,8.75,4.8,,7.83,,,21.75,18,
44002373,5,7.25,,,,6.5,8.25,8.5,6.8,,7.75,,,22,19.05,
44001398,4,8.25,,,,7.5,8,8,7.4,,7.83,,,23.75,19.65,
44001401,6,6.5,,,,5.75,8,8.5,8.6,,7.42,,,20.25,21.1,
44001403,3.8,6,,,,3.5,5.5,7.25,2,,5.42,,,15,11.8,
44001405,2.8,5.5,,,,2.75,4.75,7.75,2.6,,5.08,,,13,10.9,
44001409,5,7.5,,,,3.75,5.75,8,4.2,,5.83,,,17,16.7,
44001411,4.2,8,,,,4.5,6.25,6.75,7.8,,5.83,,,18.75,20,
44001419,5.2,6.5,,,,1.5,6.5,6.25,2.4,,4.75,,,14.5,14.1,
44002480,2.2,5,,,,4.25,6,7.25,3.4,,5.83,,,15.25,10.6,
44002482,4.2,6,,,,3.75,7,7.75,2.6,,6.17,,,16.75,12.8,
44002501,4.6,5.75,,,,4.25,5.5,7.5,3,,5.75,,,15.5,13.35,
44002527,5,6,,,,6.5,7,8.5,4,,7.33,,,19.5,15,
44002530,4,7,,,,3.75,6.25,7.25,5.6,,5.75,,,17,16.6,
44002540,4.4,5.5,,,,2.5,6.25,7.75,3.6,,5.5,,,14.25,13.5,
44002544,6.2,8,,,,4.5,6.75,8.75,6.2,,6.67,,,19.25,20.4,
44002560,4.6,6,,,,5.25,6.25,8.5,4,,6.67,,,17.5,14.6,
44002564,4.6,6.5,,,,4.25,7.25,7,4,,6.17,,,18,15.1,
44001998,5.4,5.75,,,,6.5,7.25,7,3.6,,6.92,,,19.5,14.75,
44007709,4.4,6,4.5,4,4.75,,,,5,4.42,,12.9,13.15,,15.4,13.9
44007713,5.4,6.25,4.25,4.75,4.25,,,,4.2,4.42,,14.4,14.4,,15.85,13.85
44007721,4.8,6,4.25,4.5,3,,,,5,3.92,,13.55,12.3,,15.8,14.05
44007960,4,6.5,,,,4.25,5.25,7.75,2.8,,5.75,,,16,13.3,
44007962,4.2,6.75,,,,5,6.25,8.25,3,,6.5,,,18,13.95,
44007967,5.4,6.5,,,,3,6.75,7,4,,5.58,,,16.25,15.9,
44007975,2.8,4.25,,,,5,6.5,8,3.2,,6.5,,,15.75,10.25,
44008053,4.6,5.75,,,,5.75,5.75,6.25,1.8,,5.92,,,17.25,12.15,
44007981,5,5.5,,,,3.25,4.5,6.75,3.2,,4.83,,,13.25,13.7,
44008042,4.8,6.25,,,,3.5,3.75,7.5,3.2,,4.92,,,13.5,14.25,
44008072,5.8,4.75,5.5,4.5,4.25,2,5.75,7,4.6,4.75,4.92,15.8,14.55,12.5,15.15,15.9
44007988,3.6,4.75,,,,2.75,4.75,8.25,2.8,,5.25,,,12.25,11.15,
44007998,5,5.75,,,,3.75,6.25,8.25,2.8,,6.08,,,15.75,13.55,
44008009,3,6.75,,,,3.75,6.5,8.5,3.8,,6.25,,,17,13.55,
44008026,4.6,5.5,,,,1.5,5.25,9,2.8,,5.25,,,12.25,12.9,
44008032,5.8,6.5,,,,5.5,7,8.5,4.2,,7,,,19,16.5,
44009102,4.8,6.25,,,,3,4.5,7.25,2.4,,4.92,,,13.75,13.45,
44009104,3.2,6.75,,,,5.5,5,7.75,4.6,,6.08,,,17.25,14.55,
44009109,5.4,6,,,,3.5,6.75,8.5,3.4,,6.25,,,16.25,14.8,
44007847,5.2,7.25,,,,5.25,7,8.25,6.2,,6.83,,,19.5,18.65,
44007860,5.2,6.5,4.25,4.5,5,,,,5.8,4.58,,13.95,14.7,,17.5,15.25
44007863,5.2,6.5,5.25,6.25,6.75,,,,4,6.08,,16.7,18.2,,15.7,14.45
44007866,4.6,5,5.75,5,4.75,,,,3.6,5.17,,15.35,14.35,,13.2,13.95
44007878,4.8,7.5,,,,5,7.5,8.25,3.2,,6.92,,,20,15.5,
44007891,7.2,7,,,,5.25,6,8.25,2.8,,6.5,,,18.25,17,
44007897,6,7.5,4.75,5.25,6.75,,,,6,5.58,,16,18,,19.5,16.75
44007908,6.2,4,6.75,6.75,6.25,,,,6.2,6.58,,19.7,19.2,,16.4,19.15
44007914,4.2,5,4,3.5,5,,,,5.2,4.17,,11.7,12.7,,14.4,13.4
44007923,4.8,6.75,,,,5.25,5.25,7.5,3.6,,6,,,17.25,15.15,
44007928,5.2,6.5,4.25,5.5,7.5,,,,4.4,5.75,,14.95,18.2,,16.1,13.85
44007938,4.8,5.75,5.5,6,3.5,,,,3.4,5,,16.3,14.3,,13.95,13.7
44007943,5.8,5.5,4.5,3.5,4.75,,,,3.8,4.25,,13.8,14.05,,15.1,14.1
44007950,5.8,7.75,4.25,4.75,4.75,,,,4.8,4.58,,14.8,15.3,,18.35,14.85
44008952,4.4,6,,,,4.5,6.5,7.75,3,,6.25,,,17,13.4,
44008967,3.8,6.75,,,,4.25,5.75,7.25,2.4,,5.75,,,16.75,12.95,
44008969,3.6,5,,,,2.5,5.5,7.5,3,,5.17,,,13,11.6,
44008971,5.6,5,,,,4.25,4.5,6.25,3,,5,,,13.75,13.6,
44008973,3,6.5,,,,4.25,4.5,7.75,3.6,,5.5,,,15.25,13.1,
44008975,5.6,6,,,,4.75,7,9,5.2,,6.92,,,17.75,16.8,
44008977,6,6.25,,,,4.5,6.25,8.75,4.2,,6.5,,,17,16.45,
44008979,4,4.5,,,,3.75,5.5,6.25,2.4,,5.17,,,13.75,10.9,
44008981,4.4,6.5,,,,3.75,7,7,3.6,,5.92,,,17.25,14.5,
44008983,6,4.25,,,,3.75,7.75,7.75,2.6,,6.42,,,15.75,12.85,
44008961,4,6,,,,3.5,6.5,7.5,2.6,,5.83,,,16,12.6,
44008963,3.4,5,,,,3.25,4,8.75,3.4,,5.33,,,12.25,11.8,
44008965,5.4,4.5,,,,4.25,5.5,6.75,3.2,,5.5,,,14.25,13.1,
44008334,5.4,6.25,,,,4.75,5,8,4.2,,5.92,,,16,15.85,
44008340,5.8,5.5,6,4.25,4.75,,,,5,5,,16.05,14.8,,16.3,16.8
44008374,5.2,5.25,6,4.5,5.25,,,,3,5.25,,15.7,14.95,,13.45,14.2
44008402,5.2,5.25,5.25,3.75,4,,,,4.6,4.33,,14.2,12.95,,15.05,15.05
44008324,4.6,6.25,3,4.25,4.25,,,,5.2,3.83,,11.85,13.1,,16.05,12.8
44008326,4.6,3,4.25,4,5.25,,,,3.8,4.5,,12.85,13.85,,11.4,12.65
44007742,5.8,6,,,,2.75,6,8.75,3.8,,5.83,,,14.75,15.6,
44007757,4,5.75,,,,3.25,6.25,7.25,3,,5.58,,,15.25,12.75,
44007715,3.2,5.25,,,,2,4.5,4.75,4.2,,3.75,,,11.75,12.65,
44007717,5.8,6.25,,,,5.5,6.25,8.75,2.8,,6.83,,,18,14.85,
44007768,5.8,6.25,,,,3.5,5.5,8,4.6,,5.67,,,15.25,16.65,
44007805,4.4,6.25,,,,2.5,6,8,1.6,,5.5,,,14.75,12.25,
44007813,5.2,5.75,,,,6.25,8,8.5,4.2,,7.58,,,20,15.15,
44007818,4.2,5,,,,1.75,5,7.75,2.2,,4.83,,,11.75,11.4,
44007789,5.8,6.5,,,,1.5,4.5,7,2.8,,4.33,,,12.5,15.1,
44007782,5.2,7.5,,,,4.25,7.75,7.5,3.8,,6.5,,,19.5,16.5,
44007804,6.4,6.75,,,,6.25,7.5,9.25,5.8,,7.67,,,20.5,18.95,
44007843,5.4,7.5,,,,5.25,6.5,9.25,5.4,,7,,,19.25,18.3,
44007856,3.8,5.25,,,,2.5,3.25,4.75,3.4,,3.5,,,11,12.45,
44008915,4.4,4.25,,,,3.25,5.75,7,2.6,,5.33,,,13.25,11.25,
44008931,5.2,5.25,,,,3.5,6.5,6.5,3.4,,5.5,,,15.25,13.85,
